ID,COMPONENT CODE,TRUCK CODE,LABOR OPERATION DESCRIPTION,ERT
379,33,LLV,KNOCK SENSOR - REPLACE,0.60
380,33,LLV,SPARK PLUG WIRES - REPLACE,0.60
381,33,LLV,SPARK PLUGS - REPLACE,0.60
382,33,LLV,"TIMING, CHECK & ADJUST",0.30
383,34,LLV,FLASHER - REPLACE,0.30
384,34,LLV,HEADLIGHT - REPLACE,0.30
385,34,LLV,"INDICATOR, DASH LAMP - REPLACE",0.20
386,34,LLV,"KIT, LAMP- REPLACE",0.50
387,34,LLV,"LAMP OR BULB, BRAKE/TURN SIGNAL/SIDE MARKER - REIN",0.30
388,34,LLV,"MODULE, DAYTIME RUNNING LIGHT - INSTALL OR REPLACE",0.50
389,34,LLV,"SWITCH, BACK-UP LIGHT & PARK/NEUTRAL - REPLACE",0.40
390,34,LLV,"SWITCH, DOME LIGHT - REPLACE",0.20
391,34,LLV,"SWITCH, DOOR JAMB - REPLACE",0.20
392,34,LLV,"SWITCH, HAZARD WARNING - REPLACE",0.20
393,34,LLV,"SWITCH, HEADLAMP - REPLACE",0.30
394,34,LLV,"SWITCH, HEADLIGHT DIMMER - REPLACE",0.60
395,34,LLV,"SWITCH, PARK BRAKE LAMP - REPLACE",0.20
396,34,LLV,"SWITCH, STOP LAMP OR BRAKE LIGHT - REPLACE",0.30
397,34,LLV,"SWITCH, TURN SIGNAL - REPLACE",0.60
398,35,LLV,"BUFFER, SPEED SENSOR - REPLACE",0.30
399,35,LLV,CIRCUIT BREAKER - REPLACE,0.30
400,35,LLV,CONNECTOR - REPAIR OR REPLACE,0.30
401,35,LLV,"COVER, ECM - REPLACE",0.60
402,35,LLV,"COVER, FUSE BOX - INSTALL OR REPLACE",0.30
403,35,LLV,"FAN, DRIVER COMFORT - REPLACE",0.20
404,35,LLV,FUSE - REPLACE ONE OR MORE,0.20
405,35,LLV,FUSE PANEL/BOX - REPLACE,2.00
406,35,LLV,FUSIBLE LINK - REPLACE,0.30
407,35,LLV,"HARNESS, WIRING FRONT - REPLACE",1.50
408,35,LLV,"HARNESS, WIRING INSTRUMENT PANEL - REPLACE",5.00
409,35,LLV,"HARNESS, WIRING REAR - REPLACE",1.00
410,35,LLV,HORN - REPLACE,0.30
411,35,LLV,HORN CANCEL CAM - REPLACE,0.40
412,35,LLV,HORN CONTACT AND/OR COVER - REPLACE,0.30
413,35,LLV,IGNITION LOCK CYLINDER - R&R OR REPLACE,0.40
414,35,LLV,"IGNITION RACK/ROD, ACTUATOR - REPLACE",0.90
415,35,LLV,"LEVER, TURN SIGNAL - REPLACE",0.50
416,35,LLV,MISC. ELECTRICAL REPAIR,0.50
417,35,LLV,"MODULE, ECM UNIT - REPLACE",0.70
418,35,LLV,PROM CALIBRATOR (MEM CAL) - REPLACE,0.80
419,35,LLV,"RELAY, FUEL PUMP - REPLACE",0.50
420,35,LLV,"RELAY, HORN - REPLACE",0.40
421,35,LLV,"SENSOR, SPEED - REPLACE",1.00
422,35,LLV,"SOLENOID, EGR VALVE - REPLACE",0.60
423,35,LLV,"SPRING, TURN SIGNAL CANCEL - ONE OR BOTH - REPLACE",0.40
424,35,LLV,"SWITCH, DRIVER COMFORT FAN - REPLACE",0.20
425,35,LLV,"SWITCH, LITE MINDER - REPLACE",0.20
426,35,LLV,"SWITCH, WINDSHIELD WIPER - REPLACE",1.20
427,41,LLV,"ASSEMBLY, AIR CLEANER - REPLACE",0.20
428,41,LLV,"FILTER, AIR CLEANER - REPLACE",0.20
429,41,LLV,"TUBE, HOT AIR - REPLACE",0.20
430,41,LLV,VACUUM LINE/PIPE - REPLACE,0.20
431,41,LLV,"VALVE, AIR CLEANER TEMP - REPLACE",0.30
432,41,LLV,"VALVE, IAC - REPLACE",0.60
433,42,LLV,"CAP, COOLANT RESERVOIR - REPLACE",0.20
434,42,LLV,"CAP, RADIATOR - REPLACE",0.20
435,42,LLV,"CLUTCH OR BLADE, FAN - REPLACE",0.40
436,42,LLV,COOLANT FLUSH,0.80
437,42,LLV,"HOSE, HEATER - REPLACE",0.50
438,42,LLV,"HOSE, RADIATOR LOWER - REPLACE",0.50
439,42,LLV,"HOSE, RADIATOR UPPER- REPLACE",0.40
440,42,LLV,"HOSE, THERMOSTAT BY-PASS - REPLACE",0.30
441,42,LLV,"PULLEY, WATER / COOLANT PUMP - REPLACE",0.40
442,42,LLV,"PUMP, WATER - REPLACE",0.90
443,42,LLV,RADIATOR - REPLACE,0.70
444,42,LLV,"RESERVOIR, RADIATOR COOLANT - REPLACE",0.20
445,42,LLV,"SHROUD, RADIATOR LOWER - REPLACE",0.70
446,42,LLV,"SHROUD, RADIATOR UPPER - REPLACE",0.30
447,42,LLV,THERMOSTAT - REPLACE,0.30
448,42,LLV,THERMOSTAT HOUSING AND/OR GASKET - REPLACE,0.50
449,43,LLV,"CONVERTER, CATALYTIC - REPLACE",0.60
450,43,LLV,EXHAUST SYSTEM COMPLETE,1.00
451,43,LLV,"HANGER, CATALYTIC CONVERTER - REPLACE",0.60
452,43,LLV,"MANIFOLD, EXHAUST - REPLACE",0.80
453,43,LLV,MUFFLER - REPLACE,0.40
454,43,LLV,"PIPE, FRONT - EXHAUST - REPLACE",0.50
455,43,LLV,"PIPE, TAIL - EXHAUST - REPLACE",0.40
456,43,LLV,"VALVE, EGR - REPLACE",0.40
457,44,LLV,"CABLE, ACCELERATOR - REPLACE",0.40
458,44,LLV,"CANISTER, VAPOR - REPLACE",0.40
459,44,LLV,"FILTER, FUEL - REPLACE",0.50
460,44,LLV,"HOSE, FUEL FILLER - REPLACE",0.30
461,44,LLV,IDLE SPEED - ADJUST,0.60
462,44,LLV,"INJECTOR, FUEL - 2.2, REPLACE - ONE OR MORE",1.80
463,44,LLV,"INJECTOR, FUEL - 2.5, REPLACE",0.80
464,44,LLV,"KIT, FUEL LINE FRONT - REPLACE",1.00
465,44,LLV,"KIT, FUEL LINE REAR - REPLACE",3.00
466,44,LLV,"LINE, FUEL INJECTOR - REPLACE",0.30
467,44,LLV,"PEDAL, ACCELERATOR - REPLACE",0.30
468,44,LLV,"PUMP, FUEL - REPLACE",1.40
469,44,LLV,"REGULATOR, FUEL PRESSURE - REPLACE",1.00
470,44,LLV,"SENSOR, MAP - REPLACE",0.20
471,44,LLV,"SENSOR, MAT - REPLACE",0.20
472,44,LLV,"SENSOR, 02 - REPLACE",0.60
473,44,LLV,"SENSOR, THROTTLE POSITION - REPLACE",0.50
474,44,LLV,"SPRING, ACCELERATOR PEDAL - REPLACE",0.20
475,44,LLV,"TANK, FUEL - REPLACE",2.00
476,44,LLV,THROTTLE BODY - REPLACE,1.00
477,44,LLV,"UNIT, FUEL SENDING - REPLACE",1.40
478,45,LLV,"ARM, ROCKER - REPLACE - ALL",1.00
479,45,LLV,"ARM, ROCKER - REPLACE - ONE",0.80
480,45,LLV,"BEARING, CRANKSHAFT MAIN - REPLACE",3.10
481,45,LLV,"BEARINGS, CONNECTING ROD - REPLACE - ALL",4.10
482,45,LLV,"BEARINGS, CONNECTING ROD - REPLACE - ONE",3.20
483,45,LLV,"BELT, DRIVE / SERPENTINE - REPLACE",0.20
484,45,LLV,"BOLT, ROCKER ARM - REPLACE - ONE",0.80
485,45,LLV,CAMSHAFT 2.5 - REPLACE,4.80
486,45,LLV,"CAP, OIL FILLER - REPLACE",0.20
487,45,LLV,"CHAIN, TIMING - 2.2 - REPLACE",1.70
488,45,LLV,CRANKSHAFT - REPLACE,7.20
489,45,LLV,CRANKSHAFT MAIN BRG & CONNECTING ROD BRG - REPLP,4.00
490,45,LLV,CYLINDER HEAD 2.2 - REPLACE,5.60
491,45,LLV,CYLINDER HEAD 2.5 - REPLACE,4.80
492,45,LLV,"DIPSTICK, OIL - REPLACE",0.20
493,45,LLV,ENGINE ASSY 2.2 - REPLACE COMPLETE ASSY.,7.10
494,45,LLV,ENGINE 2.2 - REPLACE WITH LONG BLOCK ASSY.,11.60
495,45,LLV,ENGINE ASSY 2.5 - REPLACE COMPLETE ASSY.,8.30
496,45,LLV,ENGINE 2.5 - REPLACE WITH LONG BLOCK ASSY.,12.50
497,45,LLV,"LOF; LUBE, OIL & FILTER - REPLACE",0.30
498,45,LLV,FLYWHEEL - REPLACE,2.80
499,45,LLV,"GASKET, CYLINDER HEAD - REPLACE",3.60
500,45,LLV,"GASKET, TIMING COVER - REPLACE",1.70
501,45,LLV,"GEAR, CAMSHAFT - REPLACE",3.00
502,45,LLV,"GEAR, CRANKSHAFT - REPLACE",1.70
503,45,LLV,INTAKE MANIFOLD AND/OR GASKET LOWER 2.2 OR 2.5 - RE,1.80
504,45,LLV,INTAKE MANIFOLD AND/OR GASKET UPPER 2.2 - REPLACE,0.80
505,45,LLV,LIFTER 2.5 ENGINE - REPLACE - ALL,2.80
506,45,LLV,LIFTER 2.5 ENGINE - REPLACE - ONE,2.50
507,45,LLV,"MOUNT, MOTOR 12.2 ENGINE - REPLACE - BOTH",2.90
508,45,LLV,"MOUNT, MOTOR / 2.2 ENGINE- REPLACE - ONE",1.60
509,45,LLV,"MOUNT, MOTOR 12.5 ENGINE - REPLACE - BOTH",2.20
510,45,LLV,"MOUNT, MOTOR / 2.5 ENGINE- REPLACE - ONE",1.40
511,45,LLV,OIL PAN AND/OR GASKET - REPLACE,1.70
512,45,LLV,"PULLEY, CRANKSHAFT - REPLACE",0.70
513,45,LLV,"PUMP, OIL - REPLACE",1.90
514,45,LLV,REPLACE FREEZE PLUG,1.00
515,45,LLV,"ROD, PUSH - REPLACE - ALL",1.10
516,45,LLV,"ROD, PUSH - REPLACE - ONE",0.80
517,45,LLV,"SEAL, CRANKSHAFT FRONT - REPLACE",0.70
518,45,LLV,"SEAL, REAR MAIN 2.2 - REPLACE",5.00
519,45,LLV,"SEAL, REAR MAIN 2.5 - REPLACE",2.90
520,45,LLV,"SPRING, VALVE - REPLACE - ALL",2.20
521,45,LLV,"SPRING, VALVE - REPLACE - ONE",1.20
522,45,LLV,"TENSIONER, BELT - REPLACE",0.30
523,45,LLV,"TUBE, OIL DIPSTICK - REPLACE",0.20
524,45,LLV,VALVE - REPLACE/RECONDITION INCL. TEST COMPRESSIOr,4.30
525,45,LLV,VALVE COVER AND/OR GASKET 2.2 - REPLACE,0.50
526,45,LLV,VALVE COVER AND/OR GASKET 2.5 - REPLACE,0.80
527,45,LLV,"VALVE, PCV - REPLACE",0.20
528,98,LLV,PMI LIGHT DELIVERY (A-INSPECTION),1.20
529,98,LLV,PMI LIGHT DELIVERY (B-INSPECTION),2.70
530,98,LLV,PMI LIGHT DELIVERY CNG (A-INSPECTION),1.70
531,98,LLV,PMI LIGHT DELIVERY CNG (B-INSPECTION),3.20
532,1,FFV,"CABLE, HEATER RECIRCULATION - REPLACE/ADJUST",0.30
533,1,FFV,"CABLE, TEMP CONTROL - REPLACE/ADJUST",0.40
534,1,FFV,"CORE, HEATER - REPLACE",1.20
535,1,FFV,HEATER HOSE - REPLACE BOTH,0.50
536,1,FFV,"HOSE, HEATER - REPLACE",0.40
537,1,FFV,"MOTOR, HEATER BLOWER - REPLACE",0.40
538,1,FFV,"RESISTOR, HEATER MOTOR - REPLACE",0.30
539,1,FFV,"SWITCH, HEATER MOTOR - REPLACE",0.30
540,2,FFV,"ARM, WINDSHIELD WIPER - REPLACE",0.20
541,2,FFV,"BLADE, WIPER - REPLACE",0.10
542,2,FFV,"BUMPER, FRONT/REAR - REPLACE",1.00
543,2,FFV,"CABLE, COUNTERBALANCE - REPLACE",0.30
544,2,FFV,"CABLE, REAR DOOR",0.50
545,2,FFV,COUNTERBALANCE ASSY - REPLACE,0.80
546,2,FFV,"COVER, REAR DOOR LOCK - REPLACE",0.20
547,2,FFV,"COVER, WHEEL - REPLACE FOUR",0.20
548,2,FFV,"COVER, WHEEL - REPLACE ONE",0.10
549,2,FFV,"DAM, AIR - REPLACE",0.50
550,2,FFV,"DOOR, REAR ASSY - REPLACE",1.20
551,2,FFV,"DOOR, SIDE ASSY - REPLACE",1.00
552,2,FFV,"FAN, DRIVER COMFORT - REPLACE",0.30
553,2,FFV,"GLASS, SIDE DOOR - REPLACE",1.00
554,2,FFV,"HANDLE, WINDOW CRANK",0.20
555,2,FFV,"HINGE, REAR DOOR - REPAIR OR REPLACE EACH",0.30
556,2,FFV,"LATCH, HOOD - REPLACE",0.30
557,2,FFV,"LATCH, REAR DOOR - REPLACE",0.50
558,2,FFV,"LATCH, SIDE DOOR ASSY - REPLACE",0.30
559,2,FFV,"LINKAGE / PIVOT, WINDSHIELD WIPER - REPAIR",0.70
560,2,FFV,"LINKAGE / PIVOT, WINDSHIELD WIPER - REPLACE",0.40
561,2,FFV,LOCK SET,1.50
562,2,FFV,MIRROR - REPLACE ONE,0.30
563,2,FFV,"PANEL, SIDE BODY - REPLACE",8.00
564,2,FFV,"PANEL, VENT - REPLACE",0.30
565,2,FFV,"ROD, HOOD PROP - REPLACE",0.20
566,2,FFV,"ROLLERS, REAR DOOR - REPLACE ALL",1.20
567,2,FFV,"ROLLERS, REAR DOOR - REPLACE ONE",0.40
